GeneIdOld,GeneIdOldShort,GeneIdNew
p3_t120017_Ust_horde_v2@UHOR_02170@5714,UHOR_02170,Usho_5714
p3_t120017_Ust_horde_v2@UHOR_02171@5715,UHOR_02171,Usho_5715
p3_t120017_Ust_horde_v2@UHOR_02173@5716,UHOR_02173,Usho_5716
p3_t120017_Ust_horde_v2@UHOR_02174@5717,UHOR_02174,Usho_5717
p3_t120017_Ust_horde_v2@UHOR_02175@5718,UHOR_02175,Usho_5718
p3_t120017_Ust_horde_v2@UHOR_02176@5719,UHOR_02176,Usho_5719
p3_t120017_Ust_horde_v2@UHOR_02178@5720,UHOR_02178,Usho_5720
p3_t120017_Ust_horde_v2@UHOR_02179@5721,UHOR_02179,Usho_5721
p3_t120017_Ust_horde_v2@UHOR_02180@5722,UHOR_02180,Usho_5722
p3_t120017_Ust_horde_v2@UHOR_02181@5723,UHOR_02181,Usho_5723
p3_t120017_Ust_horde_v2@UHOR_02182@5724,UHOR_02182,Usho_5724
p3_t120017_Ust_horde_v2@UHOR_02183@5725,UHOR_02183,Usho_5725
p3_t120017_Ust_horde_v2@UHOR_02185@5726,UHOR_02185,Usho_5726
p3_t120017_Ust_horde_v2@UHOR_02186@5727,UHOR_02186,Usho_5727
p3_t120017_Ust_horde_v2@UHOR_02188@5728,UHOR_02188,Usho_5728
p3_t120017_Ust_horde_v2@UHOR_02189@5729,UHOR_02189,Usho_5729
p3_t120017_Ust_horde_v2@UHOR_02191@5730,UHOR_02191,Usho_5730
p3_t120017_Ust_horde_v2@UHOR_02193@5731,UHOR_02193,Usho_5731
p3_t120017_Ust_horde_v2@UHOR_02195@5732,UHOR_02195,Usho_5732
p3_t120017_Ust_horde_v2@UHOR_02196@5733,UHOR_02196,Usho_5733
p3_t120017_Ust_horde_v2@UHOR_02197@5734,UHOR_02197,Usho_5734
p3_t120017_Ust_horde_v2@UHOR_02198@5735,UHOR_02198,Usho_5735
p3_t120017_Ust_horde_v2@UHOR_02200@5736,UHOR_02200,Usho_5736
p3_t120017_Ust_horde_v2@UHOR_02202@5737,UHOR_02202,Usho_5737
p3_t120017_Ust_horde_v2@UHOR_02203@5738,UHOR_02203,Usho_5738
p3_t120017_Ust_horde_v2@UHOR_02204@5739,UHOR_02204,Usho_5739
p3_t120017_Ust_horde_v2@UHOR_02205@5740,UHOR_02205,Usho_5740
p3_t120017_Ust_horde_v2@UHOR_02206@5741,UHOR_02206,Usho_5741
p3_t120017_Ust_horde_v2@UHOR_02208@5742,UHOR_02208,Usho_5742
p3_t120017_Ust_horde_v2@UHOR_02209@5743,UHOR_02209,Usho_5743
p3_t120017_Ust_horde_v2@UHOR_16113@5744,UHOR_16113,Usho_5744
p3_t120017_Ust_horde_v2@UHOR_02210@5745,UHOR_02210,Usho_5745
p3_t120017_Ust_horde_v2@UHOR_02211@5746,UHOR_02211,Usho_5746
p3_t120017_Ust_horde_v2@UHOR_02213@5747,UHOR_02213,Usho_5747
p3_t120017_Ust_horde_v2@UHOR_02214@5748,UHOR_02214,Usho_5748
