GeneIdOld,GeneIdOldShort,GeneIdNew
p3_t307758_Ust_bromi_v3@UBRO_00931@53525,UBRO_00931,Usbr_0245
p3_t307758_Ust_bromi_v3@UBRO_00930@53524,UBRO_00930,Usbr_0246
p3_t307758_Ust_bromi_v3@UBRO_00929@53523,UBRO_00929,Usbr_0247
p3_t307758_Ust_bromi_v3@UBRO_00928@53522,UBRO_00928,Usbr_0248
p3_t307758_Ust_bromi_v3@UBRO_00927@53521,UBRO_00927,Usbr_0249
p3_t307758_Ust_bromi_v3@UBRO_00924@53520,UBRO_00924,Usbr_0250
p3_t307758_Ust_bromi_v3@UBRO_00920@53586,UBRO_00920,Usbr_0251
p3_t307758_Ust_bromi_v3@UBRO_12913@53628,UBRO_12913,Usbr_0252
p3_t307758_Ust_bromi_v3@UBRO_00919@53519,UBRO_00919,Usbr_0253
p3_t307758_Ust_bromi_v3@UBRO_00917@53518,UBRO_00917,Usbr_0254
p3_t307758_Ust_bromi_v3@UBRO_00915@53517,UBRO_00915,Usbr_0255
p3_t307758_Ust_bromi_v3@UBRO_00914@53516,UBRO_00914,Usbr_0256
p3_t307758_Ust_bromi_v3@UBRO_00913@53515,UBRO_00913,Usbr_0257
p3_t307758_Ust_bromi_v3@UBRO_00912@53514,UBRO_00912,Usbr_0258
p3_t307758_Ust_bromi_v3@UBRO_00911@53513,UBRO_00911,Usbr_0259
p3_t307758_Ust_bromi_v3@UBRO_00910@53512,UBRO_00910,Usbr_0260
p3_t307758_Ust_bromi_v3@UBRO_00872@53506,UBRO_00872,Usbr_0261
p3_t307758_Ust_bromi_v3@UBRO_00873@53507,UBRO_00873,Usbr_0262
p3_t307758_Ust_bromi_v3@UBRO_00875@53585,UBRO_00875,Usbr_0263
p3_t307758_Ust_bromi_v3@UBRO_00876@53508,UBRO_00876,Usbr_0264
p3_t307758_Ust_bromi_v3@UBRO_00877@53509,UBRO_00877,Usbr_0265
p3_t307758_Ust_bromi_v3@UBRO_20214@53635,UBRO_20214,Usbr_0266
p3_t307758_Ust_bromi_v3@UBRO_20213@53634,UBRO_20213,Usbr_0267
p3_t307758_Ust_bromi_v3@UBRO_00851@53584,UBRO_00851,Usbr_0268
p3_t307758_Ust_bromi_v3@UBRO_20212@53633,UBRO_20212,Usbr_0269
p3_t307758_Ust_bromi_v3@UBRO_20211@53632,UBRO_20211,Usbr_0270
p3_t307758_Ust_bromi_v3@UBRO_00905@53510,UBRO_00905,Usbr_0271
p3_t307758_Ust_bromi_v3@UBRO_00906@53511,UBRO_00906,Usbr_0272
p3_t307758_Ust_bromi_v3@UBRO_21027@81002,UBRO_21027,Usbr_0273
p3_t307758_Ust_bromi_v3@UBRO_21028@81001,UBRO_21028,Usbr_0274
p3_t307758_Ust_bromi_v3@UBRO_21029@81000,UBRO_21029,Usbr_0275
p3_t307758_Ust_bromi_v3@UBRO_00870@53505,UBRO_00870,Usbr_0276
p3_t307758_Ust_bromi_v3@UBRO_00869@53504,UBRO_00869,Usbr_0277
p3_t307758_Ust_bromi_v3@UBRO_00866@53503,UBRO_00866,Usbr_0278
p3_t307758_Ust_bromi_v3@UBRO_00864@53502,UBRO_00864,Usbr_0279
p3_t307758_Ust_bromi_v3@UBRO_00862@53501,UBRO_00862,Usbr_0280
p3_t307758_Ust_bromi_v3@UBRO_00861@53500,UBRO_00861,Usbr_0281
p3_t307758_Ust_bromi_v3@UBRO_20210@53631,UBRO_20210,Usbr_0282
p3_t307758_Ust_bromi_v3@UBRO_00859@80878,UBRO_00859,Usbr_0283
p3_t307758_Ust_bromi_v3@UBRO_00858@53499,UBRO_00858,Usbr_0284
p3_t307758_Ust_bromi_v3@UBRO_12050@80879,UBRO_12050,Usbr_0285
p3_t307758_Ust_bromi_v3@UBRO_00854@53498,UBRO_00854,Usbr_0286
p3_t307758_Ust_bromi_v3@UBRO_00853@53497,UBRO_00853,Usbr_0287
p3_t307758_Ust_bromi_v3@UBRO_20209@53630,UBRO_20209,Usbr_0288
p3_t307758_Ust_bromi_v3@UBRO_20208@53629,UBRO_20208,Usbr_0289
p3_t307758_Ust_bromi_v3@UBRO_21030@81003,UBRO_21030,Usbr_0290
p3_t307758_Ust_bromi_v3@UBRO_20410@80880,UBRO_20410,Usbr_0291
p3_t307758_Ust_bromi_v3@UBRO_00879@80881,UBRO_00879,Usbr_0292
p3_t307758_Ust_bromi_v3@UBRO_00880@53471,UBRO_00880,Usbr_0293
p3_t307758_Ust_bromi_v3@UBRO_12088@53487,UBRO_12088,Usbr_0294
p3_t307758_Ust_bromi_v3@UBRO_00883@53472,UBRO_00883,Usbr_0295
p3_t307758_Ust_bromi_v3@UBRO_00884@53482,UBRO_00884,Usbr_0296
p3_t307758_Ust_bromi_v3@UBRO_00885@53483,UBRO_00885,Usbr_0297
p3_t307758_Ust_bromi_v3@UBRO_00887@53484,UBRO_00887,Usbr_0298
p3_t307758_Ust_bromi_v3@UBRO_00890@53485,UBRO_00890,Usbr_0299
p3_t307758_Ust_bromi_v3@UBRO_00894@53486,UBRO_00894,Usbr_0300
p3_t307758_Ust_bromi_v3@UBRO_03911@53459,UBRO_03911,Usbr_0301
p3_t307758_Ust_bromi_v3@UBRO_20411@80882,UBRO_20411,Usbr_0302
p3_t307758_Ust_bromi_v3@UBRO_03914@53460,UBRO_03914,Usbr_0303
p3_t307758_Ust_bromi_v3@UBRO_03916@53461,UBRO_03916,Usbr_0304
p3_t307758_Ust_bromi_v3@UBRO_20412@80883,UBRO_20412,Usbr_0305
p3_t307758_Ust_bromi_v3@UBRO_20413@80884,UBRO_20413,Usbr_0306
p3_t307758_Ust_bromi_v3@UBRO_00849@53692,UBRO_00849,Usbr_0307
p3_t307758_Ust_bromi_v3@UBRO_00845@53691,UBRO_00845,Usbr_0308
